txn_id,sourceTimestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
90305,28,1.69,1,1.69,NaN,1.69,1.69,1.69,NaN,0.0,NaN,NaN,1.69,0.0,NaN,NaN
90382,28,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
90584,28,11.89,1,11.89,NaN,11.89,11.89,11.89,NaN,0.0,NaN,NaN,11.89,0.0,NaN,NaN
90861,28,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
90993,28,436.2,1,436.2,NaN,436.2,436.2,436.2,NaN,0.0,NaN,NaN,436.2,0.0,NaN,NaN
91102,28,9000.01,1,9000.01,NaN,9000.01,9000.01,9000.01,NaN,0.0,NaN,NaN,9000.01,0.0,NaN,NaN
50487,28,1368.4,1,1368.4,NaN,1368.4,1368.4,1368.4,NaN,0.0,NaN,NaN,1368.4,0.0,NaN,NaN
50515,28,620.0,1,620.0,NaN,620.0,620.0,620.0,NaN,0.0,NaN,NaN,620.0,0.0,NaN,NaN
50617,28,552.24,1,552.24,NaN,552.24,552.24,552.24,NaN,0.0,NaN,NaN,552.24,0.0,NaN,NaN
50652,28,114.65,1,114.65,NaN,114.65,114.65,114.65,NaN,0.0,NaN,NaN,114.65,0.0,NaN,NaN
51126,28,307.82,1,307.82,NaN,307.82,307.82,307.82,NaN,0.0,NaN,NaN,307.82,0.0,NaN,NaN
51183,28,251.09,1,251.09,NaN,251.09,251.09,251.09,NaN,0.0,NaN,NaN,251.09,0.0,NaN,NaN
51890,28,357.1,1,357.1,NaN,357.1,357.1,357.1,NaN,0.0,NaN,NaN,357.1,0.0,NaN,NaN
52111,28,211.2,1,211.2,NaN,211.2,211.2,211.2,NaN,0.0,NaN,NaN,211.2,0.0,NaN,NaN
52257,28,312.41,1,312.41,NaN,312.41,312.41,312.41,NaN,0.0,NaN,NaN,312.41,0.0,NaN,NaN
52316,28,214.2,1,214.2,NaN,214.2,214.2,214.2,NaN,0.0,NaN,NaN,214.2,0.0,NaN,NaN
52568,28,600.72,1,600.72,NaN,600.72,600.72,600.72,NaN,0.0,NaN,NaN,600.72,0.0,NaN,NaN
53185,28,71.5,1,71.5,NaN,71.5,71.5,71.5,NaN,0.0,NaN,NaN,71.5,0.0,NaN,NaN
53324,28,259.2,1,259.2,NaN,259.2,259.2,259.2,NaN,0.0,NaN,NaN,259.2,0.0,NaN,NaN
53675,28,528.48,1,528.48,NaN,528.48,528.48,528.48,NaN,0.0,NaN,NaN,528.48,0.0,NaN,NaN
53816,28,497.48,1,497.48,NaN,497.48,497.48,497.48,NaN,0.0,NaN,NaN,497.48,0.0,NaN,NaN
54113,28,271.56,1,271.56,NaN,271.56,271.56,271.56,NaN,0.0,NaN,NaN,271.56,0.0,NaN,NaN
54305,28,225.1,1,225.1,NaN,225.1,225.1,225.1,NaN,0.0,NaN,NaN,225.1,0.0,NaN,NaN
54760,28,46.7,1,46.7,NaN,46.7,46.7,46.7,NaN,0.0,NaN,NaN,46.7,0.0,NaN,NaN
55016,28,148.4,1,148.4,NaN,148.4,148.4,148.4,NaN,0.0,NaN,NaN,148.4,0.0,NaN,NaN
55146,28,137.9,1,137.9,NaN,137.9,137.9,137.9,NaN,0.0,NaN,NaN,137.9,0.0,NaN,NaN
55770,28,131.8,1,131.8,NaN,131.8,131.8,131.8,NaN,0.0,NaN,NaN,131.8,0.0,NaN,NaN
55782,28,395.1,1,395.1,NaN,395.1,395.1,395.1,NaN,0.0,NaN,NaN,395.1,0.0,NaN,NaN
55795,28,1972.7,1,1972.7,NaN,1972.7,1972.7,1972.7,NaN,0.0,NaN,NaN,1972.7,0.0,NaN,NaN
56018,28,147.3,1,147.3,NaN,147.3,147.3,147.3,NaN,0.0,NaN,NaN,147.3,0.0,NaN,NaN
56099,28,371.39,1,371.39,NaN,371.39,371.39,371.39,NaN,0.0,NaN,NaN,371.39,0.0,NaN,NaN
56289,28,2474.62,1,2474.62,NaN,2474.62,2474.62,2474.62,NaN,0.0,NaN,NaN,2474.62,0.0,NaN,NaN
56300,28,256.85,1,256.85,NaN,256.85,256.85,256.85,NaN,0.0,NaN,NaN,256.85,0.0,NaN,NaN
56338,28,155.0,1,155.0,NaN,155.0,155.0,155.0,NaN,0.0,NaN,NaN,155.0,0.0,NaN,NaN
56598,28,50.8,1,50.8,NaN,50.8,50.8,50.8,NaN,0.0,NaN,NaN,50.8,0.0,NaN,NaN
56679,28,219.3,1,219.3,NaN,219.3,219.3,219.3,NaN,0.0,NaN,NaN,219.3,0.0,NaN,NaN
57338,28,301.9,1,301.9,NaN,301.9,301.9,301.9,NaN,0.0,NaN,NaN,301.9,0.0,NaN,NaN
57359,28,290.0,1,290.0,NaN,290.0,290.0,290.0,NaN,0.0,NaN,NaN,290.0,0.0,NaN,NaN
57523,28,220.6,1,220.6,NaN,220.6,220.6,220.6,NaN,0.0,NaN,NaN,220.6,0.0,NaN,NaN
57570,28,752.43,1,752.43,NaN,752.43,752.43,752.43,NaN,0.0,NaN,NaN,752.43,0.0,NaN,NaN
57702,28,76.72,1,76.72,NaN,76.72,76.72,76.72,NaN,0.0,NaN,NaN,76.72,0.0,NaN,NaN
58448,28,280.85,1,280.85,NaN,280.85,280.85,280.85,NaN,0.0,NaN,NaN,280.85,0.0,NaN,NaN
58486,28,940.17,1,940.17,NaN,940.17,940.17,940.17,NaN,0.0,NaN,NaN,940.17,0.0,NaN,NaN
58938,28,304.25,1,304.25,NaN,304.25,304.25,304.25,NaN,0.0,NaN,NaN,304.25,0.0,NaN,NaN
58981,28,463.95,1,463.95,NaN,463.95,463.95,463.95,NaN,0.0,NaN,NaN,463.95,0.0,NaN,NaN
59209,28,267.1,1,267.1,NaN,267.1,267.1,267.1,NaN,0.0,NaN,NaN,267.1,0.0,NaN,NaN
59249,28,487.51,1,487.51,NaN,487.51,487.51,487.51,NaN,0.0,NaN,NaN,487.51,0.0,NaN,NaN
59272,28,1321.25,1,1321.25,NaN,1321.25,1321.25,1321.25,NaN,0.0,NaN,NaN,1321.25,0.0,NaN,NaN
59363,28,705.56,1,705.56,NaN,705.56,705.56,705.56,NaN,0.0,NaN,NaN,705.56,0.0,NaN,NaN
59584,28,117.83,1,117.83,NaN,117.83,117.83,117.83,NaN,0.0,NaN,NaN,117.83,0.0,NaN,NaN
59676,28,328.55,1,328.55,NaN,328.55,328.55,328.55,NaN,0.0,NaN,NaN,328.55,0.0,NaN,NaN
59785,28,294.04,1,294.04,NaN,294.04,294.04,294.04,NaN,0.0,NaN,NaN,294.04,0.0,NaN,NaN
59810,28,129.09,1,129.09,NaN,129.09,129.09,129.09,NaN,0.0,NaN,NaN,129.09,0.0,NaN,NaN
60640,28,305.28,1,305.28,NaN,305.28,305.28,305.28,NaN,0.0,NaN,NaN,305.28,0.0,NaN,NaN
61000,28,465.99,1,465.99,NaN,465.99,465.99,465.99,NaN,0.0,NaN,NaN,465.99,0.0,NaN,NaN
61136,28,64.95,1,64.95,NaN,64.95,64.95,64.95,NaN,0.0,NaN,NaN,64.95,0.0,NaN,NaN
61260,28,449.42,1,449.42,NaN,449.42,449.42,449.42,NaN,0.0,NaN,NaN,449.42,0.0,NaN,NaN
61342,28,381.08,1,381.08,NaN,381.08,381.08,381.08,NaN,0.0,NaN,NaN,381.08,0.0,NaN,NaN
62074,28,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
62425,28,302.1,1,302.1,NaN,302.1,302.1,302.1,NaN,0.0,NaN,NaN,302.1,0.0,NaN,NaN
62524,28,177.43,1,177.43,NaN,177.43,177.43,177.43,NaN,0.0,NaN,NaN,177.43,0.0,NaN,NaN
62721,28,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
62891,28,77.75,1,77.75,NaN,77.75,77.75,77.75,NaN,0.0,NaN,NaN,77.75,0.0,NaN,NaN
62947,28,219.96,1,219.96,NaN,219.96,219.96,219.96,NaN,0.0,NaN,NaN,219.96,0.0,NaN,NaN
63027,28,306.34,1,306.34,NaN,306.34,306.34,306.34,NaN,0.0,NaN,NaN,306.34,0.0,NaN,NaN
63446,28,309.41,1,309.41,NaN,309.41,309.41,309.41,NaN,0.0,NaN,NaN,309.41,0.0,NaN,NaN
63746,28,397.36,1,397.36,NaN,397.36,397.36,397.36,NaN,0.0,NaN,NaN,397.36,0.0,NaN,NaN
63854,28,759.85,1,759.85,NaN,759.85,759.85,759.85,NaN,0.0,NaN,NaN,759.85,0.0,NaN,NaN
63888,28,1299.04,1,1299.04,NaN,1299.04,1299.04,1299.04,NaN,0.0,NaN,NaN,1299.04,0.0,NaN,NaN
64185,28,607.55,1,607.55,NaN,607.55,607.55,607.55,NaN,0.0,NaN,NaN,607.55,0.0,NaN,NaN
64441,28,384.2,1,384.2,NaN,384.2,384.2,384.2,NaN,0.0,NaN,NaN,384.2,0.0,NaN,NaN
64958,28,171.63,1,171.63,NaN,171.63,171.63,171.63,NaN,0.0,NaN,NaN,171.63,0.0,NaN,NaN
65267,28,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
65390,28,479.45,1,479.45,NaN,479.45,479.45,479.45,NaN,0.0,NaN,NaN,479.45,0.0,NaN,NaN
65447,28,2862.06,1,2862.06,NaN,2862.06,2862.06,2862.06,NaN,0.0,NaN,NaN,2862.06,0.0,NaN,NaN
65794,28,269.91,1,269.91,NaN,269.91,269.91,269.91,NaN,0.0,NaN,NaN,269.91,0.0,NaN,NaN
66358,28,8.25,1,8.25,NaN,8.25,8.25,8.25,NaN,0.0,NaN,NaN,8.25,0.0,NaN,NaN
66486,28,107.7,1,107.7,NaN,107.7,107.7,107.7,NaN,0.0,NaN,NaN,107.7,0.0,NaN,NaN
66544,28,137.98,1,137.98,NaN,137.98,137.98,137.98,NaN,0.0,NaN,NaN,137.98,0.0,NaN,NaN
66554,28,632.44,1,632.44,NaN,632.44,632.44,632.44,NaN,0.0,NaN,NaN,632.44,0.0,NaN,NaN
66832,28,308.58,1,308.58,NaN,308.58,308.58,308.58,NaN,0.0,NaN,NaN,308.58,0.0,NaN,NaN
66868,28,157.81,1,157.81,NaN,157.81,157.81,157.81,NaN,0.0,NaN,NaN,157.81,0.0,NaN,NaN
67149,28,305.1,1,305.1,NaN,305.1,305.1,305.1,NaN,0.0,NaN,NaN,305.1,0.0,NaN,NaN
67266,28,305.02,1,305.02,NaN,305.02,305.02,305.02,NaN,0.0,NaN,NaN,305.02,0.0,NaN,NaN
67486,28,1242.38,1,1242.38,NaN,1242.38,1242.38,1242.38,NaN,0.0,NaN,NaN,1242.38,0.0,NaN,NaN
67518,28,541.43,1,541.43,NaN,541.43,541.43,541.43,NaN,0.0,NaN,NaN,541.43,0.0,NaN,NaN
67529,28,338.7,1,338.7,NaN,338.7,338.7,338.7,NaN,0.0,NaN,NaN,338.7,0.0,NaN,NaN
67865,28,120.0,1,120.0,NaN,120.0,120.0,120.0,NaN,0.0,NaN,NaN,120.0,0.0,NaN,NaN
67925,28,1159.06,1,1159.06,NaN,1159.06,1159.06,1159.06,NaN,0.0,NaN,NaN,1159.06,0.0,NaN,NaN
68057,28,354.24,1,354.24,NaN,354.24,354.24,354.24,NaN,0.0,NaN,NaN,354.24,0.0,NaN,NaN
68073,28,390.7,1,390.7,NaN,390.7,390.7,390.7,NaN,0.0,NaN,NaN,390.7,0.0,NaN,NaN
68502,28,65.4,1,65.4,NaN,65.4,65.4,65.4,NaN,0.0,NaN,NaN,65.4,0.0,NaN,NaN
68958,28,174.0,1,174.0,NaN,174.0,174.0,174.0,NaN,0.0,NaN,NaN,174.0,0.0,NaN,NaN
68976,28,617.45,1,617.45,NaN,617.45,617.45,617.45,NaN,0.0,NaN,NaN,617.45,0.0,NaN,NaN
69068,28,2317.0,1,2317.0,NaN,2317.0,2317.0,2317.0,NaN,0.0,NaN,NaN,2317.0,0.0,NaN,NaN
69148,28,161.4,1,161.4,NaN,161.4,161.4,161.4,NaN,0.0,NaN,NaN,161.4,0.0,NaN,NaN
69364,28,576.84,1,576.84,NaN,576.84,576.84,576.84,NaN,0.0,NaN,NaN,576.84,0.0,NaN,NaN
69543,28,403.05,1,403.05,NaN,403.05,403.05,403.05,NaN,0.0,NaN,NaN,403.05,0.0,NaN,NaN
69879,28,17.0,1,17.0,NaN,17.0,17.0,17.0,NaN,0.0,NaN,NaN,17.0,0.0,NaN,NaN
70023,28,776.28,1,776.28,NaN,776.28,776.28,776.28,NaN,0.0,NaN,NaN,776.28,0.0,NaN,NaN
70119,28,234.59,1,234.59,NaN,234.59,234.59,234.59,NaN,0.0,NaN,NaN,234.59,0.0,NaN,NaN
70186,28,298.6,1,298.6,NaN,298.6,298.6,298.6,NaN,0.0,NaN,NaN,298.6,0.0,NaN,NaN
70470,28,446.39,1,446.39,NaN,446.39,446.39,446.39,NaN,0.0,NaN,NaN,446.39,0.0,NaN,NaN
70659,28,383.92,1,383.92,NaN,383.92,383.92,383.92,NaN,0.0,NaN,NaN,383.92,0.0,NaN,NaN
70692,28,394.09,1,394.09,NaN,394.09,394.09,394.09,NaN,0.0,NaN,NaN,394.09,0.0,NaN,NaN
70791,28,158.36,1,158.36,NaN,158.36,158.36,158.36,NaN,0.0,NaN,NaN,158.36,0.0,NaN,NaN
71680,28,262.4,1,262.4,NaN,262.4,262.4,262.4,NaN,0.0,NaN,NaN,262.4,0.0,NaN,NaN
71761,28,324.96,1,324.96,NaN,324.96,324.96,324.96,NaN,0.0,NaN,NaN,324.96,0.0,NaN,NaN
72172,28,343.8,1,343.8,NaN,343.8,343.8,343.8,NaN,0.0,NaN,NaN,343.8,0.0,NaN,NaN
72467,28,79.8,1,79.8,NaN,79.8,79.8,79.8,NaN,0.0,NaN,NaN,79.8,0.0,NaN,NaN
72479,28,588.51,1,588.51,NaN,588.51,588.51,588.51,NaN,0.0,NaN,NaN,588.51,0.0,NaN,NaN
72520,28,422.0,1,422.0,NaN,422.0,422.0,422.0,NaN,0.0,NaN,NaN,422.0,0.0,NaN,NaN
72554,28,1643.2,1,1643.2,NaN,1643.2,1643.2,1643.2,NaN,0.0,NaN,NaN,1643.2,0.0,NaN,NaN
72607,28,351.47,1,351.47,NaN,351.47,351.47,351.47,NaN,0.0,NaN,NaN,351.47,0.0,NaN,NaN
72636,28,202.9,1,202.9,NaN,202.9,202.9,202.9,NaN,0.0,NaN,NaN,202.9,0.0,NaN,NaN
72730,28,271.28,1,271.28,NaN,271.28,271.28,271.28,NaN,0.0,NaN,NaN,271.28,0.0,NaN,NaN
73056,28,272.04,1,272.04,NaN,272.04,272.04,272.04,NaN,0.0,NaN,NaN,272.04,0.0,NaN,NaN
73102,28,342.9,1,342.9,NaN,342.9,342.9,342.9,NaN,0.0,NaN,NaN,342.9,0.0,NaN,NaN
73360,28,626.01,1,626.01,NaN,626.01,626.01,626.01,NaN,0.0,NaN,NaN,626.01,0.0,NaN,NaN
73384,28,17.34,1,17.34,NaN,17.34,17.34,17.34,NaN,0.0,NaN,NaN,17.34,0.0,NaN,NaN
73884,28,226.5,1,226.5,NaN,226.5,226.5,226.5,NaN,0.0,NaN,NaN,226.5,0.0,NaN,NaN
73919,28,20.16,1,20.16,NaN,20.16,20.16,20.16,NaN,0.0,NaN,NaN,20.16,0.0,NaN,NaN
74445,28,5164.66,1,5164.66,NaN,5164.66,5164.66,5164.66,NaN,0.0,NaN,NaN,5164.66,0.0,NaN,NaN
74541,28,520.32,1,520.32,NaN,520.32,520.32,520.32,NaN,0.0,NaN,NaN,520.32,0.0,NaN,NaN
74632,28,346.68,1,346.68,NaN,346.68,346.68,346.68,NaN,0.0,NaN,NaN,346.68,0.0,NaN,NaN
74730,28,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
74757,28,343.66,1,343.66,NaN,343.66,343.66,343.66,NaN,0.0,NaN,NaN,343.66,0.0,NaN,NaN
75048,28,342.0,1,342.0,NaN,342.0,342.0,342.0,NaN,0.0,NaN,NaN,342.0,0.0,NaN,NaN
75445,28,282.58,1,282.58,NaN,282.58,282.58,282.58,NaN,0.0,NaN,NaN,282.58,0.0,NaN,NaN
75590,28,73.2,1,73.2,NaN,73.2,73.2,73.2,NaN,0.0,NaN,NaN,73.2,0.0,NaN,NaN
75963,28,470.55,1,470.55,NaN,470.55,470.55,470.55,NaN,0.0,NaN,NaN,470.55,0.0,NaN,NaN
76033,28,437.86,1,437.86,NaN,437.86,437.86,437.86,NaN,0.0,NaN,NaN,437.86,0.0,NaN,NaN
76082,28,189.65,1,189.65,NaN,189.65,189.65,189.65,NaN,0.0,NaN,NaN,189.65,0.0,NaN,NaN
76430,28,1588.75,1,1588.75,NaN,1588.75,1588.75,1588.75,NaN,0.0,NaN,NaN,1588.75,0.0,NaN,NaN
76590,28,877.71,1,877.71,NaN,877.71,877.71,877.71,NaN,0.0,NaN,NaN,877.71,0.0,NaN,NaN
77038,28,200.55,1,200.55,NaN,200.55,200.55,200.55,NaN,0.0,NaN,NaN,200.55,0.0,NaN,NaN
77092,28,110.82,1,110.82,NaN,110.82,110.82,110.82,NaN,0.0,NaN,NaN,110.82,0.0,NaN,NaN
77544,28,307.58,1,307.58,NaN,307.58,307.58,307.58,NaN,0.0,NaN,NaN,307.58,0.0,NaN,NaN
77586,28,284.09,1,284.09,NaN,284.09,284.09,284.09,NaN,0.0,NaN,NaN,284.09,0.0,NaN,NaN
78048,28,215.22,1,215.22,NaN,215.22,215.22,215.22,NaN,0.0,NaN,NaN,215.22,0.0,NaN,NaN
78127,28,994.8,1,994.8,NaN,994.8,994.8,994.8,NaN,0.0,NaN,NaN,994.8,0.0,NaN,NaN
78243,28,375.24,1,375.24,NaN,375.24,375.24,375.24,NaN,0.0,NaN,NaN,375.24,0.0,NaN,NaN
79154,28,359.7,1,359.7,NaN,359.7,359.7,359.7,NaN,0.0,NaN,NaN,359.7,0.0,NaN,NaN
79195,28,195.86,1,195.86,NaN,195.86,195.86,195.86,NaN,0.0,NaN,NaN,195.86,0.0,NaN,NaN
79302,28,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
79372,28,439.66,1,439.66,NaN,439.66,439.66,439.66,NaN,0.0,NaN,NaN,439.66,0.0,NaN,NaN
79535,28,30.12,1,30.12,NaN,30.12,30.12,30.12,NaN,0.0,NaN,NaN,30.12,0.0,NaN,NaN
79668,28,413.12,1,413.12,NaN,413.12,413.12,413.12,NaN,0.0,NaN,NaN,413.12,0.0,NaN,NaN
79820,28,515.55,1,515.55,NaN,515.55,515.55,515.55,NaN,0.0,NaN,NaN,515.55,0.0,NaN,NaN
80017,28,394.38,1,394.38,NaN,394.38,394.38,394.38,NaN,0.0,NaN,NaN,394.38,0.0,NaN,NaN
81270,28,385.57,1,385.57,NaN,385.57,385.57,385.57,NaN,0.0,NaN,NaN,385.57,0.0,NaN,NaN
81319,28,214.71,1,214.71,NaN,214.71,214.71,214.71,NaN,0.0,NaN,NaN,214.71,0.0,NaN,NaN
81370,28,117.08,1,117.08,NaN,117.08,117.08,117.08,NaN,0.0,NaN,NaN,117.08,0.0,NaN,NaN
81372,28,189.64,1,189.64,NaN,189.64,189.64,189.64,NaN,0.0,NaN,NaN,189.64,0.0,NaN,NaN
81611,28,131.4,1,131.4,NaN,131.4,131.4,131.4,NaN,0.0,NaN,NaN,131.4,0.0,NaN,NaN
81642,28,298.24,1,298.24,NaN,298.24,298.24,298.24,NaN,0.0,NaN,NaN,298.24,0.0,NaN,NaN
81771,28,2990.0,1,2990.0,NaN,2990.0,2990.0,2990.0,NaN,0.0,NaN,NaN,2990.0,0.0,NaN,NaN
81975,28,738.96,1,738.96,NaN,738.96,738.96,738.96,NaN,0.0,NaN,NaN,738.96,0.0,NaN,NaN
82001,28,138.55,1,138.55,NaN,138.55,138.55,138.55,NaN,0.0,NaN,NaN,138.55,0.0,NaN,NaN
82013,28,336.96,1,336.96,NaN,336.96,336.96,336.96,NaN,0.0,NaN,NaN,336.96,0.0,NaN,NaN
82263,28,809.12,1,809.12,NaN,809.12,809.12,809.12,NaN,0.0,NaN,NaN,809.12,0.0,NaN,NaN
82534,28,229.8,1,229.8,NaN,229.8,229.8,229.8,NaN,0.0,NaN,NaN,229.8,0.0,NaN,NaN
82558,28,308.55,1,308.55,NaN,308.55,308.55,308.55,NaN,0.0,NaN,NaN,308.55,0.0,NaN,NaN
82630,28,344.62,1,344.62,NaN,344.62,344.62,344.62,NaN,0.0,NaN,NaN,344.62,0.0,NaN,NaN
82675,28,170.16,1,170.16,NaN,170.16,170.16,170.16,NaN,0.0,NaN,NaN,170.16,0.0,NaN,NaN
82680,28,119.0,1,119.0,NaN,119.0,119.0,119.0,NaN,0.0,NaN,NaN,119.0,0.0,NaN,NaN
82872,28,780.0,1,780.0,NaN,780.0,780.0,780.0,NaN,0.0,NaN,NaN,780.0,0.0,NaN,NaN
83230,28,42.88,1,42.88,NaN,42.88,42.88,42.88,NaN,0.0,NaN,NaN,42.88,0.0,NaN,NaN
83466,28,247.06,1,247.06,NaN,247.06,247.06,247.06,NaN,0.0,NaN,NaN,247.06,0.0,NaN,NaN
83473,28,764.34,1,764.34,NaN,764.34,764.34,764.34,NaN,0.0,NaN,NaN,764.34,0.0,NaN,NaN
83557,28,186.12,1,186.12,NaN,186.12,186.12,186.12,NaN,0.0,NaN,NaN,186.12,0.0,NaN,NaN
83583,28,89.94,1,89.94,NaN,89.94,89.94,89.94,NaN,0.0,NaN,NaN,89.94,0.0,NaN,NaN
83708,28,437.93,1,437.93,NaN,437.93,437.93,437.93,NaN,0.0,NaN,NaN,437.93,0.0,NaN,NaN
84268,28,494.6,1,494.6,NaN,494.6,494.6,494.6,NaN,0.0,NaN,NaN,494.6,0.0,NaN,NaN
84331,28,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85004,28,11.6,1,11.6,NaN,11.6,11.6,11.6,NaN,0.0,NaN,NaN,11.6,0.0,NaN,NaN
85208,28,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
85242,28,142.35,1,142.35,NaN,142.35,142.35,142.35,NaN,0.0,NaN,NaN,142.35,0.0,NaN,NaN
85311,28,419.4,1,419.4,NaN,419.4,419.4,419.4,NaN,0.0,NaN,NaN,419.4,0.0,NaN,NaN
85542,28,6.3,1,6.3,NaN,6.3,6.3,6.3,NaN,0.0,NaN,NaN,6.3,0.0,NaN,NaN
85737,28,10.25,1,10.25,NaN,10.25,10.25,10.25,NaN,0.0,NaN,NaN,10.25,0.0,NaN,NaN
86013,28,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
86178,28,45.9,1,45.9,NaN,45.9,45.9,45.9,NaN,0.0,NaN,NaN,45.9,0.0,NaN,NaN
86839,28,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
86875,28,929.9,1,929.9,NaN,929.9,929.9,929.9,NaN,0.0,NaN,NaN,929.9,0.0,NaN,NaN
86902,28,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
87359,28,15.7,1,15.7,NaN,15.7,15.7,15.7,NaN,0.0,NaN,NaN,15.7,0.0,NaN,NaN
87723,28,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
88213,28,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
88416,28,57.6,1,57.6,NaN,57.6,57.6,57.6,NaN,0.0,NaN,NaN,57.6,0.0,NaN,NaN
88804,28,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
88981,28,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
89031,28,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
89274,28,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
89400,28,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
89614,28,2076.0,1,2076.0,NaN,2076.0,2076.0,2076.0,NaN,0.0,NaN,NaN,2076.0,0.0,NaN,NaN
89633,28,10.45,1,10.45,NaN,10.45,10.45,10.45,NaN,0.0,NaN,NaN,10.45,0.0,NaN,NaN
89681,28,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
89834,28,2199.12,1,2199.12,NaN,2199.12,2199.12,2199.12,NaN,0.0,NaN,NaN,2199.12,0.0,NaN,NaN
89876,28,1.66,1,1.66,NaN,1.66,1.66,1.66,NaN,0.0,NaN,NaN,1.66,0.0,NaN,NaN
90014,28,0.85,1,0.85,NaN,0.85,0.85,0.85,NaN,0.0,NaN,NaN,0.85,0.0,NaN,NaN
90121,28,20.51,1,20.51,NaN,20.51,20.51,20.51,NaN,0.0,NaN,NaN,20.51,0.0,NaN,NaN
90230,28,14.09,1,14.09,NaN,14.09,14.09,14.09,NaN,0.0,NaN,NaN,14.09,0.0,NaN,NaN
90389,28,23.1,1,23.1,NaN,23.1,23.1,23.1,NaN,0.0,NaN,NaN,23.1,0.0,NaN,NaN
90516,28,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
90708,28,65.4,1,65.4,NaN,65.4,65.4,65.4,NaN,0.0,NaN,NaN,65.4,0.0,NaN,NaN
90998,28,381.95,1,381.95,NaN,381.95,381.95,381.95,NaN,0.0,NaN,NaN,381.95,0.0,NaN,NaN
91038,28,19.2,1,19.2,NaN,19.2,19.2,19.2,NaN,0.0,NaN,NaN,19.2,0.0,NaN,NaN
50217,28,159.26,1,159.26,NaN,159.26,159.26,159.26,NaN,0.0,NaN,NaN,159.26,0.0,NaN,NaN
50363,28,390.66,1,390.66,NaN,390.66,390.66,390.66,NaN,0.0,NaN,NaN,390.66,0.0,NaN,NaN
50365,28,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
50372,28,307.68,1,307.68,NaN,307.68,307.68,307.68,NaN,0.0,NaN,NaN,307.68,0.0,NaN,NaN
50484,28,534.0,1,534.0,NaN,534.0,534.0,534.0,NaN,0.0,NaN,NaN,534.0,0.0,NaN,NaN
51350,28,112.6,1,112.6,NaN,112.6,112.6,112.6,NaN,0.0,NaN,NaN,112.6,0.0,NaN,NaN
51634,28,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
52413,28,269.5,1,269.5,NaN,269.5,269.5,269.5,NaN,0.0,NaN,NaN,269.5,0.0,NaN,NaN
