txn_id,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
56096,74.6,1,74.6,NaN,74.6,74.6,74.6,NaN,0.0,NaN,NaN,74.6,0.0,NaN,NaN
56203,928.08,1,928.08,NaN,928.08,928.08,928.08,NaN,0.0,NaN,NaN,928.08,0.0,NaN,NaN
56502,225.9,1,225.9,NaN,225.9,225.9,225.9,NaN,0.0,NaN,NaN,225.9,0.0,NaN,NaN
56687,159.3,1,159.3,NaN,159.3,159.3,159.3,NaN,0.0,NaN,NaN,159.3,0.0,NaN,NaN
56768,92.8,1,92.8,NaN,92.8,92.8,92.8,NaN,0.0,NaN,NaN,92.8,0.0,NaN,NaN
56941,155.45,1,155.45,NaN,155.45,155.45,155.45,NaN,0.0,NaN,NaN,155.45,0.0,NaN,NaN
57513,320.42,1,320.42,NaN,320.42,320.42,320.42,NaN,0.0,NaN,NaN,320.42,0.0,NaN,NaN
57771,600.0,1,600.0,NaN,600.0,600.0,600.0,NaN,0.0,NaN,NaN,600.0,0.0,NaN,NaN
57877,214.28,1,214.28,NaN,214.28,214.28,214.28,NaN,0.0,NaN,NaN,214.28,0.0,NaN,NaN
58039,154.95,1,154.95,NaN,154.95,154.95,154.95,NaN,0.0,NaN,NaN,154.95,0.0,NaN,NaN
58196,5513.32,1,5513.32,NaN,5513.32,5513.32,5513.32,NaN,0.0,NaN,NaN,5513.32,0.0,NaN,NaN
58395,263.58,1,263.58,NaN,263.58,263.58,263.58,NaN,0.0,NaN,NaN,263.58,0.0,NaN,NaN
58486,940.17,1,940.17,NaN,940.17,940.17,940.17,NaN,0.0,NaN,NaN,940.17,0.0,NaN,NaN
58572,306.39,1,306.39,NaN,306.39,306.39,306.39,NaN,0.0,NaN,NaN,306.39,0.0,NaN,NaN
58707,244.79,1,244.79,NaN,244.79,244.79,244.79,NaN,0.0,NaN,NaN,244.79,0.0,NaN,NaN
58905,300.85,1,300.85,NaN,300.85,300.85,300.85,NaN,0.0,NaN,NaN,300.85,0.0,NaN,NaN
59345,1867.86,1,1867.86,NaN,1867.86,1867.86,1867.86,NaN,0.0,NaN,NaN,1867.86,0.0,NaN,NaN
59748,431.65,1,431.65,NaN,431.65,431.65,431.65,NaN,0.0,NaN,NaN,431.65,0.0,NaN,NaN
59754,348.4,1,348.4,NaN,348.4,348.4,348.4,NaN,0.0,NaN,NaN,348.4,0.0,NaN,NaN
59896,258.75,1,258.75,NaN,258.75,258.75,258.75,NaN,0.0,NaN,NaN,258.75,0.0,NaN,NaN
60562,360.03,1,360.03,NaN,360.03,360.03,360.03,NaN,0.0,NaN,NaN,360.03,0.0,NaN,NaN
60596,107.1,1,107.1,NaN,107.1,107.1,107.1,NaN,0.0,NaN,NaN,107.1,0.0,NaN,NaN
60642,330.0,1,330.0,NaN,330.0,330.0,330.0,NaN,0.0,NaN,NaN,330.0,0.0,NaN,NaN
60835,15.27,1,15.27,NaN,15.27,15.27,15.27,NaN,0.0,NaN,NaN,15.27,0.0,NaN,NaN
60917,21.6,1,21.6,NaN,21.6,21.6,21.6,NaN,0.0,NaN,NaN,21.6,0.0,NaN,NaN
60965,303.61,1,303.61,NaN,303.61,303.61,303.61,NaN,0.0,NaN,NaN,303.61,0.0,NaN,NaN
61230,217.8,1,217.8,NaN,217.8,217.8,217.8,NaN,0.0,NaN,NaN,217.8,0.0,NaN,NaN
61330,1484.4,1,1484.4,NaN,1484.4,1484.4,1484.4,NaN,0.0,NaN,NaN,1484.4,0.0,NaN,NaN
61365,112.05,1,112.05,NaN,112.05,112.05,112.05,NaN,0.0,NaN,NaN,112.05,0.0,NaN,NaN
61390,35.97,1,35.97,NaN,35.97,35.97,35.97,NaN,0.0,NaN,NaN,35.97,0.0,NaN,NaN
61682,340.05,1,340.05,NaN,340.05,340.05,340.05,NaN,0.0,NaN,NaN,340.05,0.0,NaN,NaN
61745,311.3,1,311.3,NaN,311.3,311.3,311.3,NaN,0.0,NaN,NaN,311.3,0.0,NaN,NaN
61766,237.05,1,237.05,NaN,237.05,237.05,237.05,NaN,0.0,NaN,NaN,237.05,0.0,NaN,NaN
61867,36.24,1,36.24,NaN,36.24,36.24,36.24,NaN,0.0,NaN,NaN,36.24,0.0,NaN,NaN
62090,149.34,1,149.34,NaN,149.34,149.34,149.34,NaN,0.0,NaN,NaN,149.34,0.0,NaN,NaN
62458,303.17,1,303.17,NaN,303.17,303.17,303.17,NaN,0.0,NaN,NaN,303.17,0.0,NaN,NaN
62478,389.01,1,389.01,NaN,389.01,389.01,389.01,NaN,0.0,NaN,NaN,389.01,0.0,NaN,NaN
62526,1384.25,1,1384.25,NaN,1384.25,1384.25,1384.25,NaN,0.0,NaN,NaN,1384.25,0.0,NaN,NaN
62780,456.57,1,456.57,NaN,456.57,456.57,456.57,NaN,0.0,NaN,NaN,456.57,0.0,NaN,NaN
62880,766.36,1,766.36,NaN,766.36,766.36,766.36,NaN,0.0,NaN,NaN,766.36,0.0,NaN,NaN
63145,278.78,1,278.78,NaN,278.78,278.78,278.78,NaN,0.0,NaN,NaN,278.78,0.0,NaN,NaN
63464,398.0,1,398.0,NaN,398.0,398.0,398.0,NaN,0.0,NaN,NaN,398.0,0.0,NaN,NaN
63557,207.5,1,207.5,NaN,207.5,207.5,207.5,NaN,0.0,NaN,NaN,207.5,0.0,NaN,NaN
63781,161.87,1,161.87,NaN,161.87,161.87,161.87,NaN,0.0,NaN,NaN,161.87,0.0,NaN,NaN
63905,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
64185,607.55,1,607.55,NaN,607.55,607.55,607.55,NaN,0.0,NaN,NaN,607.55,0.0,NaN,NaN
65300,535.0,1,535.0,NaN,535.0,535.0,535.0,NaN,0.0,NaN,NaN,535.0,0.0,NaN,NaN
65313,233.89,1,233.89,NaN,233.89,233.89,233.89,NaN,0.0,NaN,NaN,233.89,0.0,NaN,NaN
65486,113.12,1,113.12,NaN,113.12,113.12,113.12,NaN,0.0,NaN,NaN,113.12,0.0,NaN,NaN
65522,379.72,1,379.72,NaN,379.72,379.72,379.72,NaN,0.0,NaN,NaN,379.72,0.0,NaN,NaN
65686,206.2,1,206.2,NaN,206.2,206.2,206.2,NaN,0.0,NaN,NaN,206.2,0.0,NaN,NaN
65726,173.85,1,173.85,NaN,173.85,173.85,173.85,NaN,0.0,NaN,NaN,173.85,0.0,NaN,NaN
65771,460.75,1,460.75,NaN,460.75,460.75,460.75,NaN,0.0,NaN,NaN,460.75,0.0,NaN,NaN
65905,667.03,1,667.03,NaN,667.03,667.03,667.03,NaN,0.0,NaN,NaN,667.03,0.0,NaN,NaN
65974,701.88,1,701.88,NaN,701.88,701.88,701.88,NaN,0.0,NaN,NaN,701.88,0.0,NaN,NaN
66077,530.4,1,530.4,NaN,530.4,530.4,530.4,NaN,0.0,NaN,NaN,530.4,0.0,NaN,NaN
66277,32.4,1,32.4,NaN,32.4,32.4,32.4,NaN,0.0,NaN,NaN,32.4,0.0,NaN,NaN
66400,209.52,1,209.52,NaN,209.52,209.52,209.52,NaN,0.0,NaN,NaN,209.52,0.0,NaN,NaN
66562,205.6,1,205.6,NaN,205.6,205.6,205.6,NaN,0.0,NaN,NaN,205.6,0.0,NaN,NaN
66672,167.5,1,167.5,NaN,167.5,167.5,167.5,NaN,0.0,NaN,NaN,167.5,0.0,NaN,NaN
66751,830.0,1,830.0,NaN,830.0,830.0,830.0,NaN,0.0,NaN,NaN,830.0,0.0,NaN,NaN
66778,336.8,1,336.8,NaN,336.8,336.8,336.8,NaN,0.0,NaN,NaN,336.8,0.0,NaN,NaN
66967,198.56,1,198.56,NaN,198.56,198.56,198.56,NaN,0.0,NaN,NaN,198.56,0.0,NaN,NaN
67086,1752.06,1,1752.06,NaN,1752.06,1752.06,1752.06,NaN,0.0,NaN,NaN,1752.06,0.0,NaN,NaN
67225,317.4,1,317.4,NaN,317.4,317.4,317.4,NaN,0.0,NaN,NaN,317.4,0.0,NaN,NaN
67388,127.88,1,127.88,NaN,127.88,127.88,127.88,NaN,0.0,NaN,NaN,127.88,0.0,NaN,NaN
67439,358.56,1,358.56,NaN,358.56,358.56,358.56,NaN,0.0,NaN,NaN,358.56,0.0,NaN,NaN
67663,355.54,1,355.54,NaN,355.54,355.54,355.54,NaN,0.0,NaN,NaN,355.54,0.0,NaN,NaN
68037,304.87,1,304.87,NaN,304.87,304.87,304.87,NaN,0.0,NaN,NaN,304.87,0.0,NaN,NaN
68047,489.6,1,489.6,NaN,489.6,489.6,489.6,NaN,0.0,NaN,NaN,489.6,0.0,NaN,NaN
68433,585.0,1,585.0,NaN,585.0,585.0,585.0,NaN,0.0,NaN,NaN,585.0,0.0,NaN,NaN
68485,1024.44,1,1024.44,NaN,1024.44,1024.44,1024.44,NaN,0.0,NaN,NaN,1024.44,0.0,NaN,NaN
68544,142.05,1,142.05,NaN,142.05,142.05,142.05,NaN,0.0,NaN,NaN,142.05,0.0,NaN,NaN
68575,358.82,1,358.82,NaN,358.82,358.82,358.82,NaN,0.0,NaN,NaN,358.82,0.0,NaN,NaN
68609,532.8,1,532.8,NaN,532.8,532.8,532.8,NaN,0.0,NaN,NaN,532.8,0.0,NaN,NaN
68672,147.07,1,147.07,NaN,147.07,147.07,147.07,NaN,0.0,NaN,NaN,147.07,0.0,NaN,NaN
68877,189.94,1,189.94,NaN,189.94,189.94,189.94,NaN,0.0,NaN,NaN,189.94,0.0,NaN,NaN
69035,612.0,1,612.0,NaN,612.0,612.0,612.0,NaN,0.0,NaN,NaN,612.0,0.0,NaN,NaN
69279,228.58,1,228.58,NaN,228.58,228.58,228.58,NaN,0.0,NaN,NaN,228.58,0.0,NaN,NaN
69333,226.93,1,226.93,NaN,226.93,226.93,226.93,NaN,0.0,NaN,NaN,226.93,0.0,NaN,NaN
69341,159.92,1,159.92,NaN,159.92,159.92,159.92,NaN,0.0,NaN,NaN,159.92,0.0,NaN,NaN
69481,335.15,1,335.15,NaN,335.15,335.15,335.15,NaN,0.0,NaN,NaN,335.15,0.0,NaN,NaN
69595,534.34,1,534.34,NaN,534.34,534.34,534.34,NaN,0.0,NaN,NaN,534.34,0.0,NaN,NaN
69743,93.16,1,93.16,NaN,93.16,93.16,93.16,NaN,0.0,NaN,NaN,93.16,0.0,NaN,NaN
70456,408.0,1,408.0,NaN,408.0,408.0,408.0,NaN,0.0,NaN,NaN,408.0,0.0,NaN,NaN
70476,1103.15,1,1103.15,NaN,1103.15,1103.15,1103.15,NaN,0.0,NaN,NaN,1103.15,0.0,NaN,NaN
70480,309.5,1,309.5,NaN,309.5,309.5,309.5,NaN,0.0,NaN,NaN,309.5,0.0,NaN,NaN
70830,138.14,1,138.14,NaN,138.14,138.14,138.14,NaN,0.0,NaN,NaN,138.14,0.0,NaN,NaN
71454,752.67,1,752.67,NaN,752.67,752.67,752.67,NaN,0.0,NaN,NaN,752.67,0.0,NaN,NaN
71468,859.68,1,859.68,NaN,859.68,859.68,859.68,NaN,0.0,NaN,NaN,859.68,0.0,NaN,NaN
71565,401.94,1,401.94,NaN,401.94,401.94,401.94,NaN,0.0,NaN,NaN,401.94,0.0,NaN,NaN
71580,299.16,1,299.16,NaN,299.16,299.16,299.16,NaN,0.0,NaN,NaN,299.16,0.0,NaN,NaN
71709,180.12,1,180.12,NaN,180.12,180.12,180.12,NaN,0.0,NaN,NaN,180.12,0.0,NaN,NaN
71984,192.6,1,192.6,NaN,192.6,192.6,192.6,NaN,0.0,NaN,NaN,192.6,0.0,NaN,NaN
71987,211.49,1,211.49,NaN,211.49,211.49,211.49,NaN,0.0,NaN,NaN,211.49,0.0,NaN,NaN
72546,315.69,1,315.69,NaN,315.69,315.69,315.69,NaN,0.0,NaN,NaN,315.69,0.0,NaN,NaN
72610,240.28,1,240.28,NaN,240.28,240.28,240.28,NaN,0.0,NaN,NaN,240.28,0.0,NaN,NaN
72996,4563.84,1,4563.84,NaN,4563.84,4563.84,4563.84,NaN,0.0,NaN,NaN,4563.84,0.0,NaN,NaN
73041,196.02,1,196.02,NaN,196.02,196.02,196.02,NaN,0.0,NaN,NaN,196.02,0.0,NaN,NaN
73156,686.03,1,686.03,NaN,686.03,686.03,686.03,NaN,0.0,NaN,NaN,686.03,0.0,NaN,NaN
73169,197.29,1,197.29,NaN,197.29,197.29,197.29,NaN,0.0,NaN,NaN,197.29,0.0,NaN,NaN
74009,310.8,1,310.8,NaN,310.8,310.8,310.8,NaN,0.0,NaN,NaN,310.8,0.0,NaN,NaN
74440,415.2,1,415.2,NaN,415.2,415.2,415.2,NaN,0.0,NaN,NaN,415.2,0.0,NaN,NaN
74452,551.58,1,551.58,NaN,551.58,551.58,551.58,NaN,0.0,NaN,NaN,551.58,0.0,NaN,NaN
74595,1007.05,1,1007.05,NaN,1007.05,1007.05,1007.05,NaN,0.0,NaN,NaN,1007.05,0.0,NaN,NaN
75070,224.76,1,224.76,NaN,224.76,224.76,224.76,NaN,0.0,NaN,NaN,224.76,0.0,NaN,NaN
75250,224.53,1,224.53,NaN,224.53,224.53,224.53,NaN,0.0,NaN,NaN,224.53,0.0,NaN,NaN
75321,306.09,1,306.09,NaN,306.09,306.09,306.09,NaN,0.0,NaN,NaN,306.09,0.0,NaN,NaN
75620,237.0,1,237.0,NaN,237.0,237.0,237.0,NaN,0.0,NaN,NaN,237.0,0.0,NaN,NaN
76164,151.83,1,151.83,NaN,151.83,151.83,151.83,NaN,0.0,NaN,NaN,151.83,0.0,NaN,NaN
76169,384.08,1,384.08,NaN,384.08,384.08,384.08,NaN,0.0,NaN,NaN,384.08,0.0,NaN,NaN
76312,283.33,1,283.33,NaN,283.33,283.33,283.33,NaN,0.0,NaN,NaN,283.33,0.0,NaN,NaN
76701,773.94,1,773.94,NaN,773.94,773.94,773.94,NaN,0.0,NaN,NaN,773.94,0.0,NaN,NaN
78185,443.14,1,443.14,NaN,443.14,443.14,443.14,NaN,0.0,NaN,NaN,443.14,0.0,NaN,NaN
78272,301.2,1,301.2,NaN,301.2,301.2,301.2,NaN,0.0,NaN,NaN,301.2,0.0,NaN,NaN
78494,570.92,1,570.92,NaN,570.92,570.92,570.92,NaN,0.0,NaN,NaN,570.92,0.0,NaN,NaN
78700,324.8,1,324.8,NaN,324.8,324.8,324.8,NaN,0.0,NaN,NaN,324.8,0.0,NaN,NaN
78766,306.2,1,306.2,NaN,306.2,306.2,306.2,NaN,0.0,NaN,NaN,306.2,0.0,NaN,NaN
78805,156.96,1,156.96,NaN,156.96,156.96,156.96,NaN,0.0,NaN,NaN,156.96,0.0,NaN,NaN
78905,303.16,1,303.16,NaN,303.16,303.16,303.16,NaN,0.0,NaN,NaN,303.16,0.0,NaN,NaN
79564,370.8,1,370.8,NaN,370.8,370.8,370.8,NaN,0.0,NaN,NaN,370.8,0.0,NaN,NaN
79641,256.1,1,256.1,NaN,256.1,256.1,256.1,NaN,0.0,NaN,NaN,256.1,0.0,NaN,NaN
79647,754.38,1,754.38,NaN,754.38,754.38,754.38,NaN,0.0,NaN,NaN,754.38,0.0,NaN,NaN
79758,61.2,1,61.2,NaN,61.2,61.2,61.2,NaN,0.0,NaN,NaN,61.2,0.0,NaN,NaN
80152,152.66,1,152.66,NaN,152.66,152.66,152.66,NaN,0.0,NaN,NaN,152.66,0.0,NaN,NaN
80424,295.17,1,295.17,NaN,295.17,295.17,295.17,NaN,0.0,NaN,NaN,295.17,0.0,NaN,NaN
80898,396.65,1,396.65,NaN,396.65,396.65,396.65,NaN,0.0,NaN,NaN,396.65,0.0,NaN,NaN
80943,12.4,1,12.4,NaN,12.4,12.4,12.4,NaN,0.0,NaN,NaN,12.4,0.0,NaN,NaN
81273,32.65,1,32.65,NaN,32.65,32.65,32.65,NaN,0.0,NaN,NaN,32.65,0.0,NaN,NaN
81284,172.6,1,172.6,NaN,172.6,172.6,172.6,NaN,0.0,NaN,NaN,172.6,0.0,NaN,NaN
81312,75.0,1,75.0,NaN,75.0,75.0,75.0,NaN,0.0,NaN,NaN,75.0,0.0,NaN,NaN
81496,104.0,1,104.0,NaN,104.0,104.0,104.0,NaN,0.0,NaN,NaN,104.0,0.0,NaN,NaN
81935,158.42,1,158.42,NaN,158.42,158.42,158.42,NaN,0.0,NaN,NaN,158.42,0.0,NaN,NaN
82140,411.6,1,411.6,NaN,411.6,411.6,411.6,NaN,0.0,NaN,NaN,411.6,0.0,NaN,NaN
82164,506.61,1,506.61,NaN,506.61,506.61,506.61,NaN,0.0,NaN,NaN,506.61,0.0,NaN,NaN
82385,309.51,1,309.51,NaN,309.51,309.51,309.51,NaN,0.0,NaN,NaN,309.51,0.0,NaN,NaN
82733,229.27,1,229.27,NaN,229.27,229.27,229.27,NaN,0.0,NaN,NaN,229.27,0.0,NaN,NaN
82872,780.0,1,780.0,NaN,780.0,780.0,780.0,NaN,0.0,NaN,NaN,780.0,0.0,NaN,NaN
83033,1171.4,1,1171.4,NaN,1171.4,1171.4,1171.4,NaN,0.0,NaN,NaN,1171.4,0.0,NaN,NaN
83427,615.28,1,615.28,NaN,615.28,615.28,615.28,NaN,0.0,NaN,NaN,615.28,0.0,NaN,NaN
83702,771.16,1,771.16,NaN,771.16,771.16,771.16,NaN,0.0,NaN,NaN,771.16,0.0,NaN,NaN
83769,390.09,1,390.09,NaN,390.09,390.09,390.09,NaN,0.0,NaN,NaN,390.09,0.0,NaN,NaN
83947,21.41,1,21.41,NaN,21.41,21.41,21.41,NaN,0.0,NaN,NaN,21.41,0.0,NaN,NaN
84542,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
84654,92.65,1,92.65,NaN,92.65,92.65,92.65,NaN,0.0,NaN,NaN,92.65,0.0,NaN,NaN
84704,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
85000,8.4,1,8.4,NaN,8.4,8.4,8.4,NaN,0.0,NaN,NaN,8.4,0.0,NaN,NaN
85052,9.6,1,9.6,NaN,9.6,9.6,9.6,NaN,0.0,NaN,NaN,9.6,0.0,NaN,NaN
85119,134.68,1,134.68,NaN,134.68,134.68,134.68,NaN,0.0,NaN,NaN,134.68,0.0,NaN,NaN
85363,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
85858,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
86074,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
86078,17.9,1,17.9,NaN,17.9,17.9,17.9,NaN,0.0,NaN,NaN,17.9,0.0,NaN,NaN
86181,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
86400,12.82,1,12.82,NaN,12.82,12.82,12.82,NaN,0.0,NaN,NaN,12.82,0.0,NaN,NaN
86409,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
86672,143.7,1,143.7,NaN,143.7,143.7,143.7,NaN,0.0,NaN,NaN,143.7,0.0,NaN,NaN
87253,28.75,1,28.75,NaN,28.75,28.75,28.75,NaN,0.0,NaN,NaN,28.75,0.0,NaN,NaN
87560,4.63,1,4.63,NaN,4.63,4.63,4.63,NaN,0.0,NaN,NaN,4.63,0.0,NaN,NaN
87759,13.46,1,13.46,NaN,13.46,13.46,13.46,NaN,0.0,NaN,NaN,13.46,0.0,NaN,NaN
87982,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
88156,24.7,1,24.7,NaN,24.7,24.7,24.7,NaN,0.0,NaN,NaN,24.7,0.0,NaN,NaN
89379,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
89506,12.81,1,12.81,NaN,12.81,12.81,12.81,NaN,0.0,NaN,NaN,12.81,0.0,NaN,NaN
90107,50.74,1,50.74,NaN,50.74,50.74,50.74,NaN,0.0,NaN,NaN,50.74,0.0,NaN,NaN
90493,4.41,1,4.41,NaN,4.41,4.41,4.41,NaN,0.0,NaN,NaN,4.41,0.0,NaN,NaN
90818,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
91088,9000.01,1,9000.01,NaN,9000.01,9000.01,9000.01,NaN,0.0,NaN,NaN,9000.01,0.0,NaN,NaN
50021,328.8,1,328.8,NaN,328.8,328.8,328.8,NaN,0.0,NaN,NaN,328.8,0.0,NaN,NaN
50090,842.12,1,842.12,NaN,842.12,842.12,842.12,NaN,0.0,NaN,NaN,842.12,0.0,NaN,NaN
50320,331.26,1,331.26,NaN,331.26,331.26,331.26,NaN,0.0,NaN,NaN,331.26,0.0,NaN,NaN
50340,202.12,1,202.12,NaN,202.12,202.12,202.12,NaN,0.0,NaN,NaN,202.12,0.0,NaN,NaN
50343,198.08,1,198.08,NaN,198.08,198.08,198.08,NaN,0.0,NaN,NaN,198.08,0.0,NaN,NaN
50792,2263.8,1,2263.8,NaN,2263.8,2263.8,2263.8,NaN,0.0,NaN,NaN,2263.8,0.0,NaN,NaN
50847,358.82,1,358.82,NaN,358.82,358.82,358.82,NaN,0.0,NaN,NaN,358.82,0.0,NaN,NaN
51022,87.5,1,87.5,NaN,87.5,87.5,87.5,NaN,0.0,NaN,NaN,87.5,0.0,NaN,NaN
51243,356.4,1,356.4,NaN,356.4,356.4,356.4,NaN,0.0,NaN,NaN,356.4,0.0,NaN,NaN
51640,767.37,1,767.37,NaN,767.37,767.37,767.37,NaN,0.0,NaN,NaN,767.37,0.0,NaN,NaN
51914,61.05,1,61.05,NaN,61.05,61.05,61.05,NaN,0.0,NaN,NaN,61.05,0.0,NaN,NaN
52100,403.61,1,403.61,NaN,403.61,403.61,403.61,NaN,0.0,NaN,NaN,403.61,0.0,NaN,NaN
52288,320.1,1,320.1,NaN,320.1,320.1,320.1,NaN,0.0,NaN,NaN,320.1,0.0,NaN,NaN
52338,190.55,1,190.55,NaN,190.55,190.55,190.55,NaN,0.0,NaN,NaN,190.55,0.0,NaN,NaN
52987,488.46,1,488.46,NaN,488.46,488.46,488.46,NaN,0.0,NaN,NaN,488.46,0.0,NaN,NaN
53168,447.28,1,447.28,NaN,447.28,447.28,447.28,NaN,0.0,NaN,NaN,447.28,0.0,NaN,NaN
53528,347.04,1,347.04,NaN,347.04,347.04,347.04,NaN,0.0,NaN,NaN,347.04,0.0,NaN,NaN
53741,125.13,1,125.13,NaN,125.13,125.13,125.13,NaN,0.0,NaN,NaN,125.13,0.0,NaN,NaN
53906,379.7,1,379.7,NaN,379.7,379.7,379.7,NaN,0.0,NaN,NaN,379.7,0.0,NaN,NaN
54172,1866.02,1,1866.02,NaN,1866.02,1866.02,1866.02,NaN,0.0,NaN,NaN,1866.02,0.0,NaN,NaN
54212,242.42,1,242.42,NaN,242.42,242.42,242.42,NaN,0.0,NaN,NaN,242.42,0.0,NaN,NaN
54231,166.8,1,166.8,NaN,166.8,166.8,166.8,NaN,0.0,NaN,NaN,166.8,0.0,NaN,NaN
54448,314.15,1,314.15,NaN,314.15,314.15,314.15,NaN,0.0,NaN,NaN,314.15,0.0,NaN,NaN
54551,277.5,1,277.5,NaN,277.5,277.5,277.5,NaN,0.0,NaN,NaN,277.5,0.0,NaN,NaN
54676,255.76,1,255.76,NaN,255.76,255.76,255.76,NaN,0.0,NaN,NaN,255.76,0.0,NaN,NaN
54747,456.05,1,456.05,NaN,456.05,456.05,456.05,NaN,0.0,NaN,NaN,456.05,0.0,NaN,NaN
54958,694.27,1,694.27,NaN,694.27,694.27,694.27,NaN,0.0,NaN,NaN,694.27,0.0,NaN,NaN
54989,510.07,1,510.07,NaN,510.07,510.07,510.07,NaN,0.0,NaN,NaN,510.07,0.0,NaN,NaN
55013,401.5,1,401.5,NaN,401.5,401.5,401.5,NaN,0.0,NaN,NaN,401.5,0.0,NaN,NaN
55272,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
55363,89.2,1,89.2,NaN,89.2,89.2,89.2,NaN,0.0,NaN,NaN,89.2,0.0,NaN,NaN
55498,479.1,1,479.1,NaN,479.1,479.1,479.1,NaN,0.0,NaN,NaN,479.1,0.0,NaN,NaN
55539,205.5,1,205.5,NaN,205.5,205.5,205.5,NaN,0.0,NaN,NaN,205.5,0.0,NaN,NaN
55622,177.9,1,177.9,NaN,177.9,177.9,177.9,NaN,0.0,NaN,NaN,177.9,0.0,NaN,NaN
55879,726.83,1,726.83,NaN,726.83,726.83,726.83,NaN,0.0,NaN,NaN,726.83,0.0,NaN,NaN
56022,180.68,1,180.68,NaN,180.68,180.68,180.68,NaN,0.0,NaN,NaN,180.68,0.0,NaN,NaN
56168,134.72,1,134.72,NaN,134.72,134.72,134.72,NaN,0.0,NaN,NaN,134.72,0.0,NaN,NaN
56204,928.08,1,928.08,NaN,928.08,928.08,928.08,NaN,0.0,NaN,NaN,928.08,0.0,NaN,NaN
56259,229.9,1,229.9,NaN,229.9,229.9,229.9,NaN,0.0,NaN,NaN,229.9,0.0,NaN,NaN
56617,208.2,1,208.2,NaN,208.2,208.2,208.2,NaN,0.0,NaN,NaN,208.2,0.0,NaN,NaN
56840,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
56943,91.54,1,91.54,NaN,91.54,91.54,91.54,NaN,0.0,NaN,NaN,91.54,0.0,NaN,NaN
57306,317.78,1,317.78,NaN,317.78,317.78,317.78,NaN,0.0,NaN,NaN,317.78,0.0,NaN,NaN
57412,77.16,1,77.16,NaN,77.16,77.16,77.16,NaN,0.0,NaN,NaN,77.16,0.0,NaN,NaN
57955,1251.48,1,1251.48,NaN,1251.48,1251.48,1251.48,NaN,0.0,NaN,NaN,1251.48,0.0,NaN,NaN
58021,432.3,1,432.3,NaN,432.3,432.3,432.3,NaN,0.0,NaN,NaN,432.3,0.0,NaN,NaN
58513,2161.32,1,2161.32,NaN,2161.32,2161.32,2161.32,NaN,0.0,NaN,NaN,2161.32,0.0,NaN,NaN
58694,198.2,1,198.2,NaN,198.2,198.2,198.2,NaN,0.0,NaN,NaN,198.2,0.0,NaN,NaN
58811,8.8,1,8.8,NaN,8.8,8.8,8.8,NaN,0.0,NaN,NaN,8.8,0.0,NaN,NaN
58850,189.12,1,189.12,NaN,189.12,189.12,189.12,NaN,0.0,NaN,NaN,189.12,0.0,NaN,NaN
59086,7.02,1,7.02,NaN,7.02,7.02,7.02,NaN,0.0,NaN,NaN,7.02,0.0,NaN,NaN
59667,350.75,1,350.75,NaN,350.75,350.75,350.75,NaN,0.0,NaN,NaN,350.75,0.0,NaN,NaN
59680,334.2,1,334.2,NaN,334.2,334.2,334.2,NaN,0.0,NaN,NaN,334.2,0.0,NaN,NaN
59966,168.4,1,168.4,NaN,168.4,168.4,168.4,NaN,0.0,NaN,NaN,168.4,0.0,NaN,NaN
60001,102.44,1,102.44,NaN,102.44,102.44,102.44,NaN,0.0,NaN,NaN,102.44,0.0,NaN,NaN
