counterparty_id,acct_last_updated_ts_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
69358,1,200.41,2,223.22,-2.000000000000001,177.6,223.22,177.6,0.0,22.810000000000002,32.2582113577303,32.2582113577303,400.82,520.2961000000001,1040.5922000000003,1040.5922000000003
17015,1,398.53999999999996,2,524.5,-1.9999999999999998,272.58,524.5,272.58,0.0,125.96000000000001,178.13434031651505,178.13434031651505,797.0799999999999,15865.921600000001,31731.843200000003,31731.843200000003
70361,1,203.19125000000003,8,203.81,-1.1107688315747712,16.95,397.35,16.95,-0.04673771620061254,120.17630636251683,128.47387554757694,128.47387554757694,1625.5300000000002,14442.344610937502,16505.536698214288,16505.536698214288
15532,1,257.686,5,545.34,-1.4242223863092618,4.25,545.34,4.25,0.024220844768225724,200.06038824315024,223.6743138583418,223.6743138583418,1288.4299999999998,40024.158944,50030.19868,50030.19868
13453,1,171.98,1,171.98,NaN,171.98,171.98,171.98,NaN,0.0,NaN,NaN,171.98,0.0,NaN,NaN
14552,1,165.07,1,165.07,NaN,165.07,165.07,165.07,NaN,0.0,NaN,NaN,165.07,0.0,NaN,NaN
15256,1,98.45,1,98.45,NaN,98.45,98.45,98.45,NaN,0.0,NaN,NaN,98.45,0.0,NaN,NaN
17679,1,1643.2,1,1643.2,NaN,1643.2,1643.2,1643.2,NaN,0.0,NaN,NaN,1643.2,0.0,NaN,NaN
15075,1,773.03,1,773.03,NaN,773.03,773.03,773.03,NaN,0.0,NaN,NaN,773.03,0.0,NaN,NaN
15355,1,138.525,2,126.25,-1.9999999999999991,150.8,150.8,126.25,0.0,12.275000000000006,17.35947147812975,17.35947147812975,277.05,150.67562500000014,301.3512500000003,301.3512500000003
17434,1,228.70285714285714,7,327.93,-1.2240671274343462,33.45,371.56,6.95,-0.7092043831234316,138.01356058780038,149.07168317225617,149.07168317225617,1600.92,19047.74290612245,22222.366723809526,22222.366723809526
13992,1,76.8,1,76.8,NaN,76.8,76.8,76.8,NaN,0.0,NaN,NaN,76.8,0.0,NaN,NaN
12962,1,95.85,1,95.85,NaN,95.85,95.85,95.85,NaN,0.0,NaN,NaN,95.85,0.0,NaN,NaN
16597,1,90.04,1,90.04,NaN,90.04,90.04,90.04,NaN,0.0,NaN,NaN,90.04,0.0,NaN,NaN
17914,1,336.43,1,336.43,NaN,336.43,336.43,336.43,NaN,0.0,NaN,NaN,336.43,0.0,NaN,NaN
14520,1,105.6,1,105.6,NaN,105.6,105.6,105.6,NaN,0.0,NaN,NaN,105.6,0.0,NaN,NaN
14589,1,39.75,1,39.75,NaN,39.75,39.75,39.75,NaN,0.0,NaN,NaN,39.75,0.0,NaN,NaN
16393,1,155.22176470588238,17,184.8,-1.4162690895457455,27.15,354.36,3.73,0.14162775340738445,120.33714258333171,124.04068738902238,124.04068738902238,2638.7700000000004,14481.027885121106,15386.092127941176,15386.092127941176
15529,1,323.25545454545454,11,295.66,0.8085997014835073,27.45,817.04,25.8,0.7077269924871294,205.9732286824778,216.02654472835675,216.02654472835675,3555.81,42424.970933884295,46667.46802727272,46667.46802727272
15358,1,319.2726923076923,26,524.35,-0.8177633014437409,7.5,829.85,1.7,0.43947906560580213,245.2575534092476,250.11461013795562,250.11461013795562,8301.09,60151.26750428994,62557.31820446154,62557.31820446154
69764,1,334.56647058823523,17,863.39,-0.6793229074926415,29.17,901.6,1.95,0.9197234313443517,304.4587289512358,313.82887452681075,313.82887452681075,5687.629999999999,92695.11763460208,98488.56248676471,98488.56248676471
69605,1,338.16299999999995,10,328.54,0.7096241824295699,171.45,791.52,38.16,0.8862801665691119,193.84358844439504,204.32908310152794,204.32908310152794,3381.6299999999997,37575.336781,41750.37420111111,41750.37420111111
18032,1,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
13859,1,201.16,1,201.16,NaN,201.16,201.16,201.16,NaN,0.0,NaN,NaN,201.16,0.0,NaN,NaN
14915,1,118.71,3,142.28,-1.5000000000000022,48.65,165.2,48.65,-0.5990849703794642,50.4158328305702,61.74653269617655,61.74653269617655,356.13,2541.7562000000003,3812.6343,3812.6343
17049,1,570.2171428571429,7,924.54,-0.9513235192217038,57.3,1283.96,57.3,0.5329998077022425,397.08017749979075,428.8956111423185,428.8956111423185,3991.52,157672.66736326533,183951.44525714288,183951.44525714288
70490,1,598.5250000000001,4,497.82,-0.721889633777125,420.5,1089.18,386.6,1.0878765104033572,286.13324356844663,330.3982103966868,330.3982103966868,2394.1000000000004,81872.233075,109162.97743333333,109162.97743333333
13544,1,145.70499999999998,2,122.91,-2.000000000000001,168.5,168.5,122.91,0.0,22.795,32.2369981542947,32.2369981542947,291.40999999999997,519.6120250000001,1039.2240500000003,1039.2240500000003
69558,1,231.09857142857146,7,489.05,-0.8281200235112363,7.5,489.05,7.5,0.08804616790884423,150.71873828223139,162.79484353305662,162.79484353305662,1617.6900000000003,22716.138069387758,26502.161080952385,26502.161080952385
69582,1,252.72500000000002,8,147.6,-1.11563789151804,3.0,469.31,3.0,-0.3590889137414868,148.5230163981327,158.77778326057728,158.77778326057728,2021.8000000000002,22059.0864,25210.384457142856,25210.384457142856
12757,1,706.232,15,602.83,-1.2458796798603384,1241.98,1578.87,49.5,0.30698986296737274,476.05843970672345,492.7673002138028,492.7673002138028,10593.48,226631.63801600004,242819.61216000005,242819.61216000005
12449,1,1016.8225,4,858.93,-1.3733668709784783,1342.71,1342.71,777.95,0.4097407157039938,219.7819348098246,253.78231845093805,253.78231845093805,4067.29,48304.09886874999,64405.465158333325,64405.465158333325
12516,1,656.03,2,583.2,-1.9999999999999998,728.86,728.86,583.2,0.0,72.82999999999998,102.99717374763249,102.99717374763249,1312.06,5304.208899999998,10608.417799999996,10608.417799999996
14285,1,477.50250000000005,4,5.9,-0.8316668485977883,355.98,1247.53,5.9,0.8614469052886138,464.06181734629916,535.8524303310255,535.8524303310255,1910.0100000000002,215353.37031874995,287137.8270916666,287137.8270916666
16984,1,914.0559999999999,5,3226.13,-0.5056112305973657,12.75,3226.13,9.9,1.0570085196166776,1249.8522937147416,1397.3773452900975,1397.3773452900975,4570.28,1562130.7561040004,1952663.4451300004,1952663.4451300004
13500,1,388.92333333333335,3,326.4,-1.4999999999999996,497.97,497.97,326.4,0.6845024017063088,77.38381240428923,94.77542737088206,94.77542737088206,1166.77,5988.254422222227,8982.38163333334,8982.38163333334
14965,1,299.5,2,474.5,-2.0,124.5,474.5,124.5,0.0,175.0,247.48737341529164,247.48737341529164,599.0,30625.0,61250.0,61250.0
16248,1,152.94,1,152.94,NaN,152.94,152.94,152.94,NaN,0.0,NaN,NaN,152.94,0.0,NaN,NaN
13690,1,172.25,1,172.25,NaN,172.25,172.25,172.25,NaN,0.0,NaN,NaN,172.25,0.0,NaN,NaN
12403,1,427.7,1,427.7,NaN,427.7,427.7,427.7,NaN,0.0,NaN,NaN,427.7,0.0,NaN,NaN
69150,1,277.85,1,277.85,NaN,277.85,277.85,277.85,NaN,0.0,NaN,NaN,277.85,0.0,NaN,NaN
70698,1,200.52,1,200.52,NaN,200.52,200.52,200.52,NaN,0.0,NaN,NaN,200.52,0.0,NaN,NaN
13694,1,1142.5453999999997,50,842.12,0.10133128024489446,183.0,3547.34,12.0,0.9119173586937639,954.9008756707891,964.5955493539818,964.5955493539818,57127.26999999999,911835.6823568398,930444.5738335099,930444.5738335099
69941,1,269.7804761904762,21,118.38,4.8631440978617855,8.59,1281.53,8.5,2.1660725418241062,285.9688712909017,293.0308944714907,293.0308944714907,5665.39,81778.1953473923,85867.10511476191,85867.10511476191
70241,1,523.3023809523809,21,756.45,3.9036250825617547,0.85,3018.34,0.85,2.204796949528214,758.3829179555088,777.1112422034876,777.1112422034876,10989.349999999999,575144.650246712,603901.8827590476,603901.8827590476
17358,1,246.7,1,246.7,NaN,246.7,246.7,246.7,NaN,0.0,NaN,NaN,246.7,0.0,NaN,NaN
15046,1,358.1814285714286,14,511.95,1.3380655022490737,149.76,943.07,109.85,1.261496016834456,215.43254177375812,223.5649141269073,223.5649141269073,5014.540000000001,46411.18005510204,49981.27082857143,49981.27082857143
69263,1,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
16843,1,600.5482352941175,17,759.06,-0.7000178353503306,12.75,1830.72,12.75,0.647409268330009,549.3755175837518,566.2833217815453,566.2833217815453,10209.319999999998,301813.4593204152,320676.80052794114,320676.80052794114
70510,1,526.48375,8,17.7,2.8360206373732213,179.0,2843.6,17.7,2.1546487897721405,887.6774679175074,948.9671299732372,948.9671299732372,4211.87,787971.2870484375,900538.6137696429,900538.6137696429
14078,1,182.62600000000003,5,170.05,-1.1750008669700993,221.46,243.93,111.29,-0.16054505224372206,46.42525976233197,51.90501835083001,51.90501835083001,913.1300000000001,2155.304744,2694.1309300000003,2694.1309300000003
16976,1,251.52,1,251.52,NaN,251.52,251.52,251.52,NaN,0.0,NaN,NaN,251.52,0.0,NaN,NaN
14422,1,710.6066666666667,6,401.31,-1.5251549641295044,382.01,1285.98,330.55,0.55488431484591,399.6546465248326,437.79973022680895,437.79973022680895,4263.64,159723.8364888889,191668.60378666667,191668.60378666667
70370,1,437.18999999999994,11,146.87,1.6746589523999589,15.9,1635.66,12.48,1.526914019900224,453.16796853825724,475.28657511021703,475.28657511021703,4809.089999999999,205361.2077090909,225897.32848,225897.32848
15437,1,200.16,1,200.16,NaN,200.16,200.16,200.16,NaN,0.0,NaN,NaN,200.16,0.0,NaN,NaN
70593,1,390.84000000000003,5,1444.8,0.17612208283117203,138.86,1444.8,20.4,1.4432913566560035,531.0066468887183,593.6834794737007,593.6834794737007,1954.2000000000003,281968.05903999996,352460.07379999995,352460.07379999995
70506,1,161.60500000000002,4,192.34,-1.2256945063260394,2.25,401.55,2.25,0.563274827039136,155.16564930744175,179.16985879326913,179.16985879326913,646.4200000000001,24076.378725000002,32101.838300000003,32101.838300000003
15424,1,189.84,1,189.84,NaN,189.84,189.84,189.84,NaN,0.0,NaN,NaN,189.84,0.0,NaN,NaN
13005,1,186.15,3,321.65,-1.500000000000001,44.75,321.65,44.75,-0.07809299158538541,113.12090876579803,138.54425285806698,138.54425285806698,558.45,12796.340000000002,19194.510000000002,19194.510000000002
13989,1,633.04,2,896.67,-1.9999999999999996,369.41,896.67,369.41,0.0,263.63,372.829121448419,372.829121448419,1266.08,69500.7769,139001.5538,139001.5538
17624,1,421.74,2,400.3,-2.0000000000000027,443.18,443.18,400.3,3.6913550690249697E-16,21.439999999999998,30.320738777279153,30.320738777279153,843.48,459.6735999999999,919.3471999999998,919.3471999999998
16319,1,404.4,1,404.4,NaN,404.4,404.4,404.4,NaN,0.0,NaN,NaN,404.4,0.0,NaN,NaN
17483,1,147.2,2,155.1,-2.0000000000000027,139.3,155.1,139.3,-4.611677279956207E-16,7.8999999999999915,11.17228714274744,11.17228714274744,294.4,62.40999999999987,124.81999999999974,124.81999999999974
17656,1,334.938,5,341.58,-0.4618226216062098,614.64,614.64,132.4,0.677713894745086,157.5758583540004,176.1751654462115,176.1751654462115,1674.69,24830.151135999993,31037.688919999993,31037.688919999993
13925,1,71.946,5,115.93,-1.5399856555528122,12.75,132.7,12.75,0.17073352907169445,45.09335942242494,50.41590850118641,50.41590850118641,359.73,2033.411064,2541.76383,2541.76383
16093,1,17.0,1,17.0,NaN,17.0,17.0,17.0,NaN,0.0,NaN,NaN,17.0,0.0,NaN,NaN
15663,1,138.14,1,138.14,NaN,138.14,138.14,138.14,NaN,0.0,NaN,NaN,138.14,0.0,NaN,NaN
14141,1,130.1825,4,285.16,-1.7363502175420917,11.15,285.16,11.15,0.19141226509348577,116.25553564777036,134.2403296020487,134.2403296020487,520.73,13515.349568750004,18020.466091666673,18020.466091666673
71122,1,200.14,1,200.14,NaN,200.14,200.14,200.14,NaN,0.0,NaN,NaN,200.14,0.0,NaN,NaN
16851,1,114.14999999999999,3,111.09,-1.4999999999999996,102.99,128.37,102.99,0.4094776656160615,10.584857108152198,12.96374945762221,12.96374945762221,342.45,112.0392000000001,168.05880000000013,168.05880000000013
13182,1,121.18,1,121.18,NaN,121.18,121.18,121.18,NaN,0.0,NaN,NaN,121.18,0.0,NaN,NaN
12603,1,739.2,1,739.2,NaN,739.2,739.2,739.2,NaN,0.0,NaN,NaN,739.2,0.0,NaN,NaN
12586,1,106.97,2,196.94,-2.0000000000000027,17.0,196.94,17.0,-6.394063912324536E-16,89.97,127.23679420670736,127.23679420670736,213.94,8094.6008999999995,16189.201799999999,16189.201799999999
14966,1,191.32,1,191.32,NaN,191.32,191.32,191.32,NaN,0.0,NaN,NaN,191.32,0.0,NaN,NaN
18239,1,312.322,5,438.1,-1.48615626921116,466.71,466.71,56.1,-0.5445524390756672,165.1237429808324,184.6139570021725,184.6139570021725,1561.6100000000001,27265.850495999992,34082.31311999999,34082.31311999999
15898,1,250.74750000000003,4,382.69,-1.731552291663507,312.6,382.69,139.0,0.1439974812704141,100.56571368388931,116.12328373328064,116.12328373328064,1002.9900000000001,10113.462768750001,13484.617025000001,13484.617025000001
16385,1,185.2966666666667,3,148.23,-1.4999999999999991,281.04,281.04,126.62,0.6543459456800765,68.27316424156388,83.61720775853098,83.61720775853098,555.8900000000001,4661.224955555556,6991.837433333334,6991.837433333334
69439,1,762.154,5,234.86,0.23329465262314653,33.0,3380.86,29.7,1.4877196318350132,1311.523356491984,1466.3276895973834,1466.3276895973834,3810.77,1720093.514624,2150116.89328,2150116.89328
16353,1,312.5455,20,102.0,-0.01616076146488954,356.4,787.55,102.0,0.9932596531194693,195.90971676961306,200.99912836875686,200.99912836875686,6250.91,38380.61712475,40400.649605,40400.649605
70202,1,295.8762500000001,24,615.6,-0.6774199948697626,6.0,729.09,2.1,0.5213516990643889,209.69465340133058,214.20473180768988,214.20473180768988,7101.030000000002,43971.847665104164,45883.66712880434,45883.66712880434
12734,1,110.4,1,110.4,NaN,110.4,110.4,110.4,NaN,0.0,NaN,NaN,110.4,0.0,NaN,NaN
69692,1,309.62875,16,76.32,-1.3092197014339404,54.1,770.92,8.5,0.3559478207626797,269.0026934780347,277.82478718009787,277.82478718009787,4954.06,72362.4490984375,77186.61237166666,77186.61237166666
12652,1,919.98,1,919.98,NaN,919.98,919.98,919.98,NaN,0.0,NaN,NaN,919.98,0.0,NaN,NaN
69690,1,258.79933333333327,15,1285.62,5.498789032490031,14.95,1285.62,9.95,2.3632045118759506,306.7242883430582,317.48980139900704,317.48980139900704,3881.989999999999,94079.78905955554,100799.77399238093,100799.77399238093
13584,1,142.4,1,142.4,NaN,142.4,142.4,142.4,NaN,0.0,NaN,NaN,142.4,0.0,NaN,NaN
14530,1,487.65166666666664,6,698.26,0.028355055397514928,379.79,698.26,379.79,1.1301089044019912,104.13993669044017,114.07958492502794,114.07958492502794,2925.91,10845.126413888886,13014.151696666662,13014.151696666662
16792,1,55.190000000000005,2,100.43,-1.9999999999999987,9.95,100.43,9.95,0.0,45.24,63.97902156175882,63.97902156175882,110.38000000000001,2046.6576000000002,4093.3152000000005,4093.3152000000005
17250,1,192.26,2,162.65,-2.0000000000000018,221.87,221.87,162.65,5.605378377635067E-16,29.61,41.874863581867345,41.874863581867345,384.52,876.7520999999999,1753.5041999999999,1753.5041999999999
12982,1,390.54,1,390.54,NaN,390.54,390.54,390.54,NaN,0.0,NaN,NaN,390.54,0.0,NaN,NaN
13456,1,294.4533333333333,6,207.66,-1.4736960844391542,256.45,454.76,200.45,0.6397518472799023,106.31894244311417,116.4665661323741,116.4665661323741,1766.72,11303.717522222223,13564.461026666668,13564.461026666668
16113,1,161.38,1,161.38,NaN,161.38,161.38,161.38,NaN,0.0,NaN,NaN,161.38,0.0,NaN,NaN
17879,1,178.52,1,178.52,NaN,178.52,178.52,178.52,NaN,0.0,NaN,NaN,178.52,0.0,NaN,NaN
13709,1,420.10999999999996,14,736.78,-1.1368628354966694,1.65,1097.24,1.65,0.30804325104407604,342.89641661669697,355.84042830373363,355.84042830373363,5881.539999999999,117577.95252857143,126622.41041538461,126622.41041538461
16012,1,471.7633333333334,3,365.05,-1.499999999999999,283.17,767.07,283.17,0.628434059528935,211.47199047522952,258.9992357775083,258.9992357775083,1415.2900000000002,44720.40275555556,67080.60413333334,67080.60413333334
14517,1,165.225,2,252.45,-1.9999999999999996,78.0,252.45,78.0,-3.508465452173252E-16,87.225,123.35477797799321,123.35477797799321,330.45,7608.200624999999,15216.401249999997,15216.401249999997
15504,1,52.83,1,52.83,NaN,52.83,52.83,52.83,NaN,0.0,NaN,NaN,52.83,0.0,NaN,NaN
12425,1,777.2,1,777.2,NaN,777.2,777.2,777.2,NaN,0.0,NaN,NaN,777.2,0.0,NaN,NaN
13602,1,428.89,1,428.89,NaN,428.89,428.89,428.89,NaN,0.0,NaN,NaN,428.89,0.0,NaN,NaN
15158,1,401.4,1,401.4,NaN,401.4,401.4,401.4,NaN,0.0,NaN,NaN,401.4,0.0,NaN,NaN
16602,1,280.71500000000003,2,528.08,-2.0000000000000027,33.35,528.08,33.35,-4.922382576681817E-16,247.365,349.82693785642067,349.82693785642067,561.4300000000001,61189.443225,122378.88645,122378.88645
70615,1,361.8,1,361.8,NaN,361.8,361.8,361.8,NaN,0.0,NaN,NaN,361.8,0.0,NaN,NaN
70727,1,13.265,2,21.55,-1.9999999999999991,4.98,21.55,4.98,3.9981827754394367E-16,8.285,11.716759364261092,11.716759364261092,26.53,68.641225,137.28245,137.28245
69270,1,671.255,2,855.86,-2.000000000000001,486.65,855.86,486.65,0.0,184.60500000000002,261.07089468188525,261.07089468188525,1342.51,34079.00602500001,68158.01205000002,68158.01205000002
70077,1,574.5533333333334,30,203.3,7.979247801408132,6.29,3705.48,6.29,2.8962959906463706,787.0131438476037,800.4673345694025,800.4673345694025,17236.600000000002,619389.688588889,640747.9537126437,640747.9537126437
13777,1,628.3202941176469,34,497.0,11.734090529225899,6.36,6260.9,6.36,3.4566077171371785,1227.4761571387166,1245.935481034195,1245.935481034195,21362.889999999996,1506697.7163440313,1552355.222899911,1552355.222899911
17659,1,210.40846153846158,13,247.8,-0.6626569301250216,14.11,599.78,14.11,0.9024758766194955,204.1707947865879,212.50770079560857,212.50770079560857,2735.3100000000004,41685.71344378698,45159.5228974359,45159.5228974359
69594,1,321.84499999999997,10,1631.3,3.6052389247031007,23.0,1631.3,5.9,2.1927658256829297,460.5465198055458,485.4586570164572,485.4586570164572,3218.45,212103.09690499998,235670.10767222222,235670.10767222222
12913,1,587.1650000000001,4,417.62,-0.8450451279130027,535.1,1082.14,313.8,0.920894419720609,296.30429675419833,342.1427309861583,342.1427309861583,2348.6600000000003,87796.23627500002,117061.64836666669,117061.64836666669
70103,1,237.43925925925927,27,618.07,0.8840328223777427,14.85,871.2,2.5,1.3063342274163476,244.59525356416458,249.25462944432988,249.25462944432988,6410.860000000001,59826.83806611797,62127.8702994302,62127.8702994302
70231,1,257.71950000000004,20,373.49,0.27247398497444975,19.6,754.81,4.25,0.8585930838619686,194.96663033645015,200.03154210418654,200.03154210418654,5154.39,38011.98694475,40012.61783657895,40012.61783657895
14673,1,347.28000000000003,5,373.49,-1.7508829860777115,366.77,389.13,302.33,-0.2860367294940239,36.47878616401593,40.78452279970921,40.78452279970921,1736.4,1330.7018400000002,1663.3773,1663.3773
70224,1,190.8176470588235,17,257.22,-0.2903875710009367,7.65,612.0,0.48,0.8125009186203224,177.76020511879324,183.2310254340614,183.2310254340614,3243.8999999999996,31598.69052387544,33573.608681617654,33573.608681617654
17950,1,160.73333333333332,3,190.35,-1.4999999999999993,219.03,219.03,72.82,-0.5996608673016215,63.25715365781873,77.47387452124319,77.47387452124319,482.19999999999993,4001.46748888889,6002.201233333335,6002.201233333335
70678,1,223.48,1,223.48,NaN,223.48,223.48,223.48,NaN,0.0,NaN,NaN,223.48,0.0,NaN,NaN
69645,1,182.22571428571428,7,0.95,0.16494311437527998,302.0,302.0,0.95,-0.8607074071187069,87.56237529525417,94.57817487086946,94.57817487086946,1275.58,7667.1695673469385,8945.031161904762,8945.031161904762
69971,1,439.4361111111111,18,269.31,0.2828051277135639,17.95,1436.91,5.85,1.0446408067877788,394.99359473201713,406.44505582136685,406.44505582136685,7909.849999999999,156019.939879321,165197.583401634,165197.583401634
13033,1,190.55,1,190.55,NaN,190.55,190.55,190.55,NaN,0.0,NaN,NaN,190.55,0.0,NaN,NaN
69385,1,314.954,5,566.84,-0.6285159308872701,14.59,566.84,14.59,-0.37345468386348574,179.09052667296507,200.22929588349456,200.22929588349456,1574.77,32073.41674400001,40091.77093000001,40091.77093000001
70434,1,176.67,4,8.52,-0.6919746300266967,17.16,610.2,8.52,1.1242615716933047,251.43318217769112,290.3300308269884,290.3300308269884,706.68,63218.645100000016,84291.52680000002,84291.52680000002
14233,1,58.03,2,100.85,-2.0000000000000004,15.21,100.85,15.21,0.0,42.81999999999999,60.55662474081592,60.55662474081592,116.06,1833.5523999999994,3667.1047999999987,3667.1047999999987
70473,1,242.0625,4,343.55,-1.4611183135769532,69.99,356.11,69.99,-0.4128312278816698,117.05178242448937,135.1597561838089,135.1597561838089,968.25,13701.11976875,18268.159691666668,18268.159691666668
69732,1,514.948947368421,19,313.76,12.701850104050521,74.88,4961.2,10.15,3.7453444467841157,1070.077679860548,1099.4003056661527,1099.4003056661527,9784.029999999999,1145066.2409357335,1208681.03209883,1208681.03209883
70622,1,2312.3266666666664,3,6155.72,-1.4999999999999991,11.9,6155.72,11.9,0.6666535476871357,2735.2258467304346,3349.9538278808163,3349.9538278808163,6936.98,7481460.432622223,1.1222190648933334E7,1.1222190648933334E7
13425,1,401.57,1,401.57,NaN,401.57,401.57,401.57,NaN,0.0,NaN,NaN,401.57,0.0,NaN,NaN
14227,1,260.11999999999995,13,736.7,-0.749818468731303,24.75,797.48,2.9,0.8249041241723073,276.596650961426,287.89092193630097,287.89092193630097,3381.5599999999995,76505.70732307692,82881.18293333333,82881.18293333333
15304,1,81.60714285714286,7,105.45,-1.8399292101441138,111.9,111.9,51.0,-0.14331558957213061,27.25719339617956,29.441133761165805,29.441133761165805,571.25,742.9545918367346,866.780357142857,866.780357142857
14570,1,109.03,2,167.91,-1.9999999999999956,50.15,167.91,50.15,5.703044221177966E-16,58.879999999999995,83.26889455252783,83.26889455252783,218.06,3466.8543999999993,6933.7087999999985,6933.7087999999985
13975,1,376.99666666666667,6,678.76,-1.4105625700672464,23.05,741.22,23.05,0.17997547598562852,260.97479576047607,285.8835651566327,285.8835651566327,2261.98,68107.84402222221,81729.41282666665,81729.41282666665
14851,1,255.675,2,206.13,-2.0,305.22,305.22,206.13,0.0,49.545000000000016,70.06721094777501,70.06721094777501,511.35,2454.7070250000015,4909.414050000003,4909.414050000003
14272,1,218.98000000000002,2,132.09,-2.0,305.87,305.87,132.09,0.0,86.89,122.88101643459824,122.88101643459824,437.96000000000004,7549.8721000000005,15099.744200000001,15099.744200000001
69203,1,81.6,1,81.6,NaN,81.6,81.6,81.6,NaN,0.0,NaN,NaN,81.6,0.0,NaN,NaN
15225,1,409.4,1,409.4,NaN,409.4,409.4,409.4,NaN,0.0,NaN,NaN,409.4,0.0,NaN,NaN
15768,1,165.4575,4,354.35,-0.8777408872334207,40.0,354.35,40.0,0.7554264615142507,115.7495223262282,133.6560357472369,133.6560357472369,661.83,13397.951918750001,17863.935891666668,17863.935891666668
12690,1,389.01,1,389.01,NaN,389.01,389.01,389.01,NaN,0.0,NaN,NaN,389.01,0.0,NaN,NaN
18200,1,163.8,1,163.8,NaN,163.8,163.8,163.8,NaN,0.0,NaN,NaN,163.8,0.0,NaN,NaN
13422,1,1325.525,2,2626.3,-2.0000000000000004,24.75,2626.3,24.75,0.0,1300.775,1839.5736465958628,1839.5736465958628,2651.05,1692015.6006250002,3384031.2012500004,3384031.2012500004
17831,1,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
13844,1,361.62,1,361.62,NaN,361.62,361.62,361.62,NaN,0.0,NaN,NaN,361.62,0.0,NaN,NaN
13151,1,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
69857,1,281.5494285714287,35,349.15,-0.6431716406945207,24.9,863.2,4.95,0.750458185076503,257.33909389245105,261.09606771480577,261.09606771480577,9854.230000000003,66223.40924538774,68171.15657613444,68171.15657613444
69781,1,184.94375,16,199.65,4.484362921823516,13.05,958.82,2.16,2.110894050637667,235.1845588541848,242.89756792730554,242.89756792730554,2959.1,55311.776723437506,58999.22850500001,58999.22850500001
70450,1,129.97428571428568,7,167.2,-1.4703889594585544,232.67,273.95,7.24,0.09455218967064685,96.73449153772,104.4851927080488,104.4851927080488,909.8199999999998,9357.561853061223,10917.155495238094,10917.155495238094
17720,1,298.985,4,102.0,-0.9380822843856125,308.34,430.38,102.0,-0.7193891853478126,121.77605214080477,140.61487296868705,140.61487296868705,1195.94,14829.406875,19772.5425,19772.5425
16863,1,131.0625,4,164.25,-1.2952907507270295,20.0,338.55,1.45,0.5465523013261104,135.35762988745776,156.29752810478695,156.29752810478695,524.25,18321.68796875,24428.91729166667,24428.91729166667
70424,1,205.25333333333333,12,172.71,0.028430863937344064,5.95,503.6,5.95,0.5149997702984929,131.58773944491267,137.4389114104771,137.4389114104771,2463.04,17315.333172222225,18889.45436969697,18889.45436969697
69953,1,570.9903225806453,31,479.35,16.316633950430713,55.35,5725.0,13.04,3.963177498711523,1044.6870617017294,1061.955786328489,1061.955786328489,17700.700000000004,1091371.0568869929,1127750.0921165594,1127750.0921165594
17404,1,1719.4485714285713,14,1188.0,-1.3514290964198616,238.0,4400.28,15.0,0.42908933296039553,1550.1167091123775,1608.6321319243068,1608.6321319243068,24072.28,2402861.8118693875,2587697.3358593406,2587697.3358593406
70410,1,288.47166666666664,6,277.2,-0.2525549538830245,45.33,675.0,45.33,0.7726259683977323,200.9159542708233,220.09240063361267,220.09240063361267,1730.83,40367.22068055556,48440.66481666667,48440.66481666667
69688,1,1024.7366666666667,15,25.95,10.013498192952838,57.8,12797.52,2.95,3.460937401618928,3149.9585519763414,3260.5168651121794,3260.5168651121794,15371.05,9922238.87916889,1.0630970227680953E7,1.0630970227680953E7
12585,1,440.0466666666666,3,1262.85,-1.499999999999997,1.25,1262.85,1.25,0.7024134835128888,582.2396299539296,713.0950007070119,713.0950007070119,1320.1399999999999,339002.9866888888,508504.48003333324,508504.48003333324
15687,1,275.1233333333333,9,353.5,-1.3595542522605706,1.65,561.73,1.65,-0.2926751033983883,197.76306317296857,209.7594045567445,209.7594045567445,2476.1099999999997,39110.22915555556,43999.0078,43999.0078
13742,1,253.54818181818183,11,469.18,-0.842550412489961,8.7,526.1,8.7,0.0435431793779109,157.31405189609396,164.99236957012175,164.99236957012175,2789.03,24747.71092396694,27222.482016363636,27222.482016363636
14439,1,2661.24,1,2661.24,NaN,2661.24,2661.24,2661.24,NaN,0.0,NaN,NaN,2661.24,0.0,NaN,NaN
15421,1,246.45333333333338,3,295.06,-1.4999999999999998,38.2,406.1,38.2,-0.441809103265345,154.07694729870818,188.704951003765,188.704951003765,739.3600000000001,23739.705688888895,35609.558533333344,35609.558533333344
